year,month,dayofmonth,flightdate,marketing_airline_network,origincityname,destcityname,crsdeptime,deptime,depdelay,depdelayminutes,taxiout,wheelsoff,wheelson,taxiin,crsarrtime,arrtime,arrdelay,arrdelayminutes,crselapsedtime,actualelapsedtime,airtime,distance,distancegroup,carrierdelay,weatherdelay,nasdelay,securitydelay,lateaircraftdelay,hour,delayed,distance_bin,day_of_week,city_clean,state_clean,type,name,latitude,longitude,airport_code,temp_mean,precipitation,wind_speed
2019,1,15,2019-01-15,WN,"Fort Lauderdale, FL","Tampa, FL",2055,2142.0,47.0,47.0,14.0,2156.0,2234.0,6.0,2205,2240.0,35.0,35.0,70.0,58.0,38.0,197.0,1,0.0,0.0,0.0,0.0,35.0,20,1,"(15.999, 305.0]",1,Fort Lauderdale,FL,large_airport,Fort Lauderdale Hollywood International Airport,26.072599,-80.152702,FLL,17.950000000000003,0.0,18.8
2019,1,21,2019-01-21,WN,"Dallas, TX","Kansas City, MO",605,601.0,-4.0,0.0,12.0,613.0,725.0,6.0,735,731.0,-4.0,0.0,90.0,90.0,72.0,460.0,2,0.0,0.0,0.0,0.0,0.0,6,0,"(305.0, 507.0]",0,Dallas,TX,medium_airport,Dallas Love Field,32.847099,-96.851799,DAL,8.05,0.0,34.2
2019,11,13,2019-11-13,DL,"New York, NY","Houston, TX",1824,1819.0,-5.0,0.0,20.0,1839.0,2110.0,4.0,2134,2114.0,-20.0,0.0,250.0,235.0,211.0,1416.0,6,0.0,0.0,0.0,0.0,0.0,18,0,"(1107.0, 5095.0]",2,New York,NY,large_airport,LaGuardia Airport,40.777199,-73.872597,LGA,-1.9,0.0,24.9
2019,1,16,2019-01-16,UA,"Newark, NJ","West Palm Beach/Palm Beach, FL",1730,1834.0,64.0,64.0,29.0,1903.0,2113.0,4.0,2032,2117.0,45.0,45.0,182.0,163.0,130.0,1023.0,5,0.0,0.0,8.0,0.0,37.0,17,1,"(762.0, 1107.0]",2,Newark,NJ,large_airport,Newark Liberty International Airport,40.692501,-74.168701,EWR,-0.1499999999999999,0.0,21.3
2019,11,8,2019-11-08,UA,"Chicago, IL","Los Angeles, CA",1305,1256.0,-9.0,0.0,22.0,1318.0,1450.0,6.0,1534,1456.0,-38.0,0.0,269.0,240.0,212.0,1744.0,7,0.0,0.0,0.0,0.0,0.0,13,0,"(1107.0, 5095.0]",4,Chicago,IL,large_airport,Chicago Midway International Airport,41.785999,-87.752403,MDW,-3.85,0.0,15.9
2019,10,4,2019-10-04,WN,"Kansas City, MO","San Antonio, TX",2035,2303.0,148.0,148.0,9.0,2312.0,44.0,3.0,2230,47.0,137.0,137.0,115.0,104.0,92.0,706.0,3,0.0,0.0,0.0,0.0,137.0,20,1,"(507.0, 762.0]",4,Kansas City,MO,large_airport,Kansas City International Airport,39.2976,-94.713898,MCI,12.65,0.4,20.8
2019,11,23,2019-11-23,DL,"Fort Lauderdale, FL","Atlanta, GA",545,540.0,-5.0,0.0,14.0,554.0,718.0,9.0,738,727.0,-11.0,0.0,113.0,107.0,84.0,581.0,3,0.0,0.0,0.0,0.0,0.0,5,0,"(507.0, 762.0]",5,Fort Lauderdale,FL,large_airport,Fort Lauderdale Hollywood International Airport,26.072599,-80.152702,FLL,22.1,0.0,14.5
2019,10,3,2019-10-03,WN,"Chicago, IL","Raleigh/Durham, NC",2150,2145.0,-5.0,0.0,17.0,2202.0,27.0,3.0,45,30.0,-15.0,0.0,115.0,105.0,85.0,632.0,3,0.0,0.0,0.0,0.0,0.0,21,0,"(507.0, 762.0]",3,Chicago,IL,large_airport,Chicago Midway International Airport,41.785999,-87.752403,MDW,14.5,17.2,25.1
2019,10,23,2019-10-23,DL,"Nashville, TN","Atlanta, GA",1248,1243.0,-5.0,0.0,12.0,1255.0,1437.0,6.0,1500,1443.0,-17.0,0.0,72.0,60.0,42.0,214.0,1,0.0,0.0,0.0,0.0,0.0,12,0,"(15.999, 305.0]",2,Nashville,TN,large_airport,Nashville International Airport,36.1245,-86.6782,BNA,12.2,0.0,12.4
2019,10,1,2019-10-01,WN,"Denver, CO","Minneapolis, MN",1050,1047.0,-3.0,0.0,12.0,1059.0,1321.0,6.0,1350,1327.0,-23.0,0.0,120.0,100.0,82.0,680.0,3,0.0,0.0,0.0,0.0,0.0,10,0,"(507.0, 762.0]",1,Denver,CO,medium_airport,Rocky Mountain Metropolitan Airport,39.908798,-105.116997,BJC,11.75,1.8,31.8
2019,10,23,2019-10-23,AA,"New York, NY","Dayton, OH",929,916.0,-13.0,0.0,24.0,940.0,1114.0,3.0,1133,1117.0,-16.0,0.0,124.0,121.0,94.0,549.0,3,0.0,0.0,0.0,0.0,0.0,9,0,"(507.0, 762.0]",2,New York,NY,large_airport,LaGuardia Airport,40.777199,-73.872597,LGA,14.3,4.2,22.3
2019,1,14,2019-01-14,WN,"Dallas, TX","Memphis, TN",1735,1730.0,-5.0,0.0,12.0,1742.0,1839.0,3.0,1900,1842.0,-18.0,0.0,85.0,72.0,57.0,423.0,2,0.0,0.0,0.0,0.0,0.0,17,0,"(305.0, 507.0]",0,Dallas,TX,medium_airport,Dallas Love Field,32.847099,-96.851799,DAL,3.6,0.0,7.7
2019,1,18,2019-01-18,WN,"Birmingham, AL","Orlando, FL",1615,1611.0,-4.0,0.0,7.0,1618.0,1824.0,14.0,1850,1838.0,-12.0,0.0,95.0,87.0,66.0,479.0,2,0.0,0.0,0.0,0.0,0.0,16,0,"(305.0, 507.0]",4,Birmingham,AL,medium_airport,Birmingham-Shuttlesworth International Airport,33.562901,-86.753502,BHM,11.45,0.0,13.2
2019,1,25,2019-01-25,UA,"Los Angeles, CA","Sacramento, CA",1251,1244.0,-7.0,0.0,22.0,1306.0,1412.0,5.0,1431,1417.0,-14.0,0.0,100.0,93.0,66.0,373.0,2,0.0,0.0,0.0,0.0,0.0,12,0,"(305.0, 507.0]",4,Los Angeles,CA,large_airport,Los Angeles International Airport,33.942501,-118.407997,LAX,13.1,0.0,20.3
2019,12,22,2019-12-22,AA,"San Antonio, TX","Dallas/Fort Worth, TX",1040,1033.0,-7.0,0.0,13.0,1046.0,1136.0,12.0,1151,1148.0,-3.0,0.0,71.0,75.0,50.0,247.0,1,0.0,0.0,0.0,0.0,0.0,10,0,"(15.999, 305.0]",6,San Antonio,TX,large_airport,San Antonio International Airport,29.533701,-98.469803,SAT,9.15,0.0,9.4
2019,10,30,2019-10-30,WN,"Washington, DC","Milwaukee, WI",1855,1945.0,50.0,50.0,14.0,1959.0,2045.0,4.0,1955,2049.0,54.0,54.0,120.0,124.0,106.0,634.0,3,15.0,0.0,4.0,0.0,35.0,18,1,"(507.0, 762.0]",2,Washington,DC,large_airport,Ronald Reagan Washington National Airport,38.8521,-77.037697,DCA,15.6,9.7,11.6
2019,12,7,2019-12-07,WN,"Los Angeles, CA","Las Vegas, NV",1220,1227.0,7.0,7.0,9.0,1236.0,1318.0,5.0,1340,1323.0,-17.0,0.0,80.0,56.0,42.0,236.0,1,0.0,0.0,0.0,0.0,0.0,12,0,"(15.999, 305.0]",5,Los Angeles,CA,large_airport,Los Angeles International Airport,33.942501,-118.407997,LAX,15.4,4.8,9.0
2019,1,21,2019-01-21,UA,"Columbia, SC","Washington, DC",600,548.0,-12.0,0.0,13.0,601.0,707.0,7.0,725,714.0,-11.0,0.0,85.0,86.0,66.0,401.0,2,0.0,0.0,0.0,0.0,0.0,6,0,"(305.0, 507.0]",0,Columbia,SC,medium_airport,Columbia Metropolitan Airport,33.938801,-81.119499,CAE,0.75,0.0,15.9
2019,11,21,2019-11-21,DL,"Salt Lake City, UT","Casper, WY",2021,2017.0,-4.0,0.0,19.0,2036.0,2123.0,2.0,2136,2125.0,-11.0,0.0,75.0,68.0,47.0,320.0,2,0.0,0.0,0.0,0.0,0.0,20,0,"(305.0, 507.0]",3,Salt Lake City,UT,large_airport,Salt Lake City International Airport,40.78886,-111.979866,SLC,4.2,1.2,16.6
2019,11,24,2019-11-24,UA,"San Antonio, TX","Houston, TX",720,716.0,-4.0,0.0,12.0,728.0,806.0,5.0,824,811.0,-13.0,0.0,64.0,55.0,38.0,191.0,1,0.0,0.0,0.0,0.0,0.0,7,0,"(15.999, 305.0]",6,San Antonio,TX,large_airport,San Antonio International Airport,29.533701,-98.469803,SAT,13.95,0.0,11.5
2019,12,10,2019-12-10,WN,"Dallas, TX","Amarillo, TX",835,831.0,-4.0,0.0,14.0,845.0,936.0,4.0,955,940.0,-15.0,0.0,80.0,69.0,51.0,323.0,2,0.0,0.0,0.0,0.0,0.0,8,0,"(305.0, 507.0]",1,Dallas,TX,medium_airport,Dallas Love Field,32.847099,-96.851799,DAL,5.7,11.9,27.7
2019,10,20,2019-10-20,UA,"Albany, NY","Chicago, IL",1330,1323.0,-7.0,0.0,9.0,1332.0,1420.0,26.0,1450,1446.0,-4.0,0.0,140.0,143.0,108.0,723.0,3,0.0,0.0,0.0,0.0,0.0,13,0,"(507.0, 762.0]",6,Albany,NY,medium_airport,Albany International Airport,42.74829864501953,-73.80169677734375,ALB,8.35,0.7,13.4
2019,1,13,2019-01-13,DL,"New Orleans, LA","Detroit, MI",745,737.0,-8.0,0.0,12.0,749.0,1048.0,9.0,1118,1057.0,-21.0,0.0,153.0,140.0,119.0,926.0,4,0.0,0.0,0.0,0.0,0.0,7,0,"(762.0, 1107.0]",6,New Orleans,LA,large_airport,Louis Armstrong New Orleans International Airport,29.993401,-90.258003,MSY,10.1,0.0,20.9
2019,12,21,2019-12-21,AA,"Chicago, IL","Duluth, MN",2030,2026.0,-4.0,0.0,23.0,2049.0,2151.0,7.0,2219,2158.0,-21.0,0.0,109.0,92.0,62.0,397.0,2,0.0,0.0,0.0,0.0,0.0,20,0,"(305.0, 507.0]",5,Chicago,IL,large_airport,Chicago O'Hare International Airport,41.9786,-87.9048,ORD,3.05,0.0,15.4
2019,1,30,2019-01-30,B6,"Jacksonville, FL","Boston, MA",600,549.0,-11.0,0.0,10.0,559.0,751.0,4.0,829,755.0,-34.0,0.0,149.0,126.0,112.0,1010.0,5,0.0,0.0,0.0,0.0,0.0,6,0,"(762.0, 1107.0]",2,Jacksonville,FL,large_airport,Jacksonville International Airport,30.492469,-81.687813,JAX,4.5,0.0,16.1
2019,11,12,2019-11-12,DL,"Cincinnati, OH","Newark, NJ",705,812.0,67.0,67.0,117.0,1009.0,1126.0,9.0,908,1135.0,147.0,147.0,123.0,203.0,77.0,569.0,3,67.0,0.0,80.0,0.0,0.0,7,1,"(507.0, 762.0]",1,Cincinnati,OH,medium_airport,Cincinnati Municipal Airport Lunken Field,39.102357,-84.418945,LUK,-6.9,0.7,23.4
2019,10,26,2019-10-26,NK,"Orlando, FL","Richmond, VA",1510,1505.0,-5.0,0.0,16.0,1521.0,1653.0,5.0,1707,1658.0,-9.0,0.0,117.0,113.0,92.0,667.0,3,0.0,0.0,0.0,0.0,0.0,15,0,"(507.0, 762.0]",5,Orlando,FL,large_airport,Orlando Sanford International Airport,28.7775993347168,-81.23750305175781,SFB,25.75,20.5,19.0
2019,11,25,2019-11-25,UA,"Houston, TX","Akron, OH",1805,1803.0,-2.0,0.0,16.0,1819.0,2131.0,9.0,2146,2140.0,-6.0,0.0,161.0,157.0,132.0,1085.0,5,0.0,0.0,0.0,0.0,0.0,18,0,"(762.0, 1107.0]",0,Houston,TX,medium_airport,William P Hobby Airport,29.645399,-95.2789,HOU,18.35,0.3,27.0
2019,11,12,2019-11-12,NK,"Minneapolis, MN","Los Angeles, CA",600,613.0,13.0,13.0,13.0,626.0,734.0,7.0,802,741.0,-21.0,0.0,242.0,208.0,188.0,1535.0,7,0.0,0.0,0.0,0.0,0.0,6,0,"(1107.0, 5095.0]",1,Minneapolis,MN,large_airport,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,44.880081,-93.221741,MSP,-10.8,0.0,18.0
2019,1,20,2019-01-20,UA,"Chicago, IL","Appleton, WI",1930,2027.0,57.0,57.0,19.0,2046.0,2118.0,4.0,2035,2122.0,47.0,47.0,65.0,55.0,32.0,160.0,1,0.0,47.0,0.0,0.0,0.0,19,1,"(15.999, 305.0]",6,Chicago,IL,large_airport,Chicago Midway International Airport,41.785999,-87.752403,MDW,-13.5,0.2,26.4
2019,1,3,2019-01-03,DL,"Atlanta, GA","Dothan, AL",1341,1336.0,-5.0,0.0,11.0,1347.0,1324.0,2.0,1341,1326.0,-15.0,0.0,60.0,50.0,37.0,170.0,1,0.0,0.0,0.0,0.0,0.0,13,0,"(15.999, 305.0]",3,Atlanta,GA,medium_airport,DeKalb Peachtree Airport,33.87633,-84.30213,PDK,12.25,15.7,10.0
2019,10,3,2019-10-03,WN,"Sacramento, CA","Los Angeles, CA",1025,1022.0,-3.0,0.0,12.0,1034.0,1136.0,7.0,1200,1143.0,-17.0,0.0,95.0,81.0,62.0,373.0,2,0.0,0.0,0.0,0.0,0.0,10,0,"(305.0, 507.0]",3,Sacramento,CA,large_airport,Sacramento International Airport,38.6954,-121.591003,SMF,17.3,0.0,13.4
2019,11,5,2019-11-05,WN,"Memphis, TN","Orlando, FL",900,857.0,-3.0,0.0,9.0,906.0,1138.0,8.0,1155,1146.0,-9.0,0.0,115.0,109.0,92.0,684.0,3,0.0,0.0,0.0,0.0,0.0,9,0,"(507.0, 762.0]",1,Memphis,TN,large_airport,Memphis International Airport,35.0424,-89.9767,MEM,12.4,0.0,13.4
2019,11,6,2019-11-06,WN,"Dallas, TX","Midland/Odessa, TX",1410,1406.0,-4.0,0.0,9.0,1415.0,1510.0,2.0,1530,1512.0,-18.0,0.0,80.0,66.0,55.0,319.0,2,0.0,0.0,0.0,0.0,0.0,14,0,"(305.0, 507.0]",2,Dallas,TX,medium_airport,Dallas Love Field,32.847099,-96.851799,DAL,21.15,1.4,23.0
2019,11,11,2019-11-11,F9,"Colorado Springs, CO","Phoenix, AZ",1903,1856.0,-7.0,0.0,10.0,1906.0,2024.0,9.0,2058,2033.0,-25.0,0.0,115.0,97.0,78.0,551.0,3,0.0,0.0,0.0,0.0,0.0,19,0,"(507.0, 762.0]",0,Colorado Springs,CO,medium_airport,City of Colorado Springs Municipal Airport,38.805801,-104.700996,COS,-3.6,0.0,28.1
2019,1,9,2019-01-09,UA,"Houston, TX","Fort Lauderdale, FL",1428,1431.0,3.0,3.0,15.0,1446.0,1743.0,4.0,1757,1747.0,-10.0,0.0,149.0,136.0,117.0,966.0,4,0.0,0.0,0.0,0.0,0.0,14,0,"(762.0, 1107.0]",2,Houston,TX,medium_airport,William P Hobby Airport,29.645399,-95.2789,HOU,12.85,0.0,22.1
2019,12,7,2019-12-07,WN,"Atlanta, GA","Fort Lauderdale, FL",930,931.0,1.0,1.0,7.0,938.0,1100.0,7.0,1130,1107.0,-23.0,0.0,120.0,96.0,82.0,581.0,3,0.0,0.0,0.0,0.0,0.0,9,0,"(507.0, 762.0]",5,Atlanta,GA,large_airport,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,ATL,11.5,0.0,13.5
2019,11,25,2019-11-25,WN,"Chicago, IL","Tampa, FL",700,659.0,-1.0,0.0,9.0,708.0,1010.0,3.0,1030,1013.0,-17.0,0.0,150.0,134.0,122.0,997.0,4,0.0,0.0,0.0,0.0,0.0,7,0,"(762.0, 1107.0]",0,Chicago,IL,large_airport,Chicago Midway International Airport,41.785999,-87.752403,MDW,6.3,0.0,16.9
2019,11,24,2019-11-24,AA,"Los Angeles, CA","Las Vegas, NV",1930,1924.0,-6.0,0.0,13.0,1937.0,2026.0,6.0,2039,2032.0,-7.0,0.0,69.0,68.0,49.0,236.0,1,0.0,0.0,0.0,0.0,0.0,19,0,"(15.999, 305.0]",6,Los Angeles,CA,large_airport,Los Angeles International Airport,33.942501,-118.407997,LAX,15.8,0.0,20.6
2019,1,23,2019-01-23,AA,"Memphis, TN","Dallas/Fort Worth, TX",2042,2231.0,109.0,109.0,18.0,2249.0,1.0,7.0,2231,8.0,97.0,97.0,109.0,97.0,72.0,431.0,2,0.0,0.0,0.0,0.0,97.0,20,1,"(305.0, 507.0]",2,Memphis,TN,large_airport,Memphis International Airport,35.0424,-89.9767,MEM,6.05,29.4,33.6
2019,11,17,2019-11-17,DL,"Atlanta, GA","Little Rock, AR",1050,1046.0,-4.0,0.0,8.0,1054.0,1107.0,4.0,1129,1111.0,-18.0,0.0,99.0,85.0,73.0,453.0,2,0.0,0.0,0.0,0.0,0.0,10,0,"(305.0, 507.0]",6,Atlanta,GA,large_airport,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,ATL,9.9,0.5,10.3
2019,11,8,2019-11-08,AA,"Baton Rouge, LA","Dallas/Fort Worth, TX",617,617.0,0.0,0.0,2.0,619.0,724.0,18.0,751,742.0,-9.0,0.0,94.0,85.0,65.0,383.0,2,0.0,0.0,0.0,0.0,0.0,6,0,"(305.0, 507.0]",4,Baton Rouge,LA,medium_airport,Baton Rouge Metropolitan Airport,30.533199,-91.149597,BTR,11.1,0.5,21.7
2019,11,5,2019-11-05,DL,"Salt Lake City, UT","Kalispell, MT",1516,1511.0,-5.0,0.0,11.0,1522.0,1645.0,3.0,1714,1648.0,-26.0,0.0,118.0,97.0,83.0,531.0,3,0.0,0.0,0.0,0.0,0.0,15,0,"(507.0, 762.0]",1,Salt Lake City,UT,large_airport,Salt Lake City International Airport,40.78886,-111.979866,SLC,7.2,0.0,13.0
2019,1,6,2019-01-06,DL,"New York, NY","Detroit, MI",705,711.0,6.0,6.0,12.0,723.0,849.0,10.0,913,859.0,-14.0,0.0,128.0,108.0,86.0,502.0,3,0.0,0.0,0.0,0.0,0.0,7,0,"(305.0, 507.0]",6,New York,NY,large_airport,John F Kennedy International Airport,40.639447,-73.779317,JFK,4.15,0.2,32.6
2019,1,4,2019-01-04,UA,"Houston, TX","Chicago, IL",2142,2140.0,-2.0,0.0,15.0,2155.0,2359.0,5.0,8,4.0,-4.0,0.0,146.0,144.0,124.0,925.0,4,0.0,0.0,0.0,0.0,0.0,21,0,"(762.0, 1107.0]",4,Houston,TX,large_airport,George Bush Intercontinental Houston Airport,29.984399795532227,-95.34140014648438,IAH,8.75,0.0,16.3
2019,11,10,2019-11-10,B6,"Fort Lauderdale, FL","Charleston, SC",845,837.0,-8.0,0.0,20.0,857.0,1011.0,8.0,1022,1019.0,-3.0,0.0,97.0,102.0,74.0,470.0,2,0.0,0.0,0.0,0.0,0.0,8,0,"(305.0, 507.0]",6,Fort Lauderdale,FL,large_airport,Fort Lauderdale Hollywood International Airport,26.072599,-80.152702,FLL,23.85,0.1,26.6
2019,1,11,2019-01-11,AS,"Phoenix, AZ","Seattle, WA",1235,1216.0,-19.0,0.0,11.0,1227.0,1404.0,7.0,1445,1411.0,-34.0,0.0,190.0,175.0,157.0,1107.0,5,0.0,0.0,0.0,0.0,0.0,12,0,"(762.0, 1107.0]",4,Phoenix,AZ,large_airport,Phoenix Sky Harbor International Airport,33.435302,-112.005905,PHX,11.2,0.0,10.7
2019,10,9,2019-10-09,DL,"Sacramento, CA","Salt Lake City, UT",1635,1645.0,10.0,10.0,11.0,1656.0,1912.0,5.0,1932,1917.0,-15.0,0.0,117.0,92.0,76.0,532.0,3,0.0,0.0,0.0,0.0,0.0,16,0,"(507.0, 762.0]",2,Sacramento,CA,large_airport,Sacramento International Airport,38.6954,-121.591003,SMF,20.2,0.0,28.5
2019,10,9,2019-10-09,AA,"Chicago, IL","Indianapolis, IN",705,659.0,-6.0,0.0,27.0,726.0,858.0,6.0,905,904.0,-1.0,0.0,60.0,65.0,32.0,177.0,1,0.0,0.0,0.0,0.0,0.0,7,0,"(15.999, 305.0]",2,Chicago,IL,large_airport,Chicago Midway International Airport,41.785999,-87.752403,MDW,14.8,0.0,15.9
2019,1,2,2019-01-02,UA,"Peoria, IL","Chicago, IL",925,936.0,11.0,11.0,32.0,1008.0,1044.0,11.0,1030,1055.0,25.0,25.0,65.0,79.0,36.0,130.0,1,0.0,0.0,14.0,0.0,11.0,9,0,"(15.999, 305.0]",2,Peoria,IL,large_airport,General Wayne A. Downing Peoria International Airport,40.663841,-89.692631,PIA,-2.35,0.0,17.7
2019,11,8,2019-11-08,WN,"Oakland, CA","Burbank, CA",1450,1549.0,59.0,59.0,12.0,1601.0,1655.0,3.0,1555,1658.0,63.0,63.0,65.0,69.0,54.0,325.0,2,57.0,0.0,4.0,0.0,2.0,14,1,"(305.0, 507.0]",4,Oakland,CA,large_airport,San Francisco Bay Oakland International Airport,37.720085,-122.221184,OAK,14.3,0.0,12.6
2019,11,12,2019-11-12,UA,"Chicago, IL","Little Rock, AR",830,932.0,62.0,62.0,20.0,952.0,1112.0,3.0,1030,1115.0,45.0,45.0,120.0,103.0,80.0,552.0,3,0.0,9.0,0.0,0.0,36.0,8,1,"(507.0, 762.0]",1,Chicago,IL,large_airport,Chicago Midway International Airport,41.785999,-87.752403,MDW,-12.65,0.0,22.2
2019,12,13,2019-12-13,DL,"Atlanta, GA","Salt Lake City, UT",1928,1936.0,8.0,8.0,20.0,1956.0,2153.0,7.0,2144,2200.0,16.0,16.0,256.0,264.0,237.0,1590.0,7,8.0,0.0,8.0,0.0,0.0,19,0,"(1107.0, 5095.0]",4,Atlanta,GA,medium_airport,DeKalb Peachtree Airport,33.87633,-84.30213,PDK,4.6,36.9,23.6
2019,10,18,2019-10-18,WN,"New Orleans, LA","Houston, TX",1435,1436.0,1.0,1.0,13.0,1449.0,1535.0,5.0,1550,1540.0,-10.0,0.0,75.0,64.0,46.0,302.0,2,0.0,0.0,0.0,0.0,0.0,14,0,"(15.999, 305.0]",4,New Orleans,LA,large_airport,Louis Armstrong New Orleans International Airport,29.993401,-90.258003,MSY,18.7,14.7,23.2
2019,1,15,2019-01-15,WN,"Albuquerque, NM","Houston, TX",1515,1512.0,-3.0,0.0,8.0,1520.0,1753.0,5.0,1820,1758.0,-22.0,0.0,125.0,106.0,93.0,759.0,4,0.0,0.0,0.0,0.0,0.0,15,0,"(507.0, 762.0]",1,Albuquerque,NM,medium_airport,Double Eagle II Airport,35.145199,-106.794998,KAEG,-0.2999999999999998,0.0,11.2
2019,12,12,2019-12-12,AA,"Lexington, KY","Dallas/Fort Worth, TX",2003,1954.0,-9.0,0.0,15.0,2009.0,2107.0,14.0,2141,2121.0,-20.0,0.0,158.0,147.0,118.0,785.0,4,0.0,0.0,0.0,0.0,0.0,20,0,"(762.0, 1107.0]",3,Lexington,KY,medium_airport,Blue Grass Airport,38.036499,-84.605904,LEX,2.0,0.0,13.4
2019,11,15,2019-11-15,DL,"Fort Wayne, IN","Minneapolis, MN",705,704.0,-1.0,0.0,24.0,728.0,746.0,7.0,814,753.0,-21.0,0.0,129.0,109.0,78.0,488.0,2,0.0,0.0,0.0,0.0,0.0,7,0,"(305.0, 507.0]",4,Fort Wayne,IN,medium_airport,Fort Wayne International Airport,40.9785,-85.195099,FWA,-1.9,0.0,13.7
2019,11,10,2019-11-10,UA,"Newark, NJ","Washington, DC",1429,1420.0,-9.0,0.0,36.0,1456.0,1540.0,2.0,1545,1542.0,-3.0,0.0,76.0,82.0,44.0,199.0,1,0.0,0.0,0.0,0.0,0.0,14,0,"(15.999, 305.0]",6,Newark,NJ,large_airport,Newark Liberty International Airport,40.692501,-74.168701,EWR,4.75,0.0,14.0
2019,1,18,2019-01-18,G4,"Las Vegas, NV","Oakland, CA",1836,1841.0,5.0,5.0,10.0,1851.0,2001.0,6.0,2009,2007.0,-2.0,0.0,93.0,86.0,70.0,407.0,2,0.0,0.0,0.0,0.0,0.0,18,0,"(305.0, 507.0]",4,Las Vegas,NV,large_airport,Harry Reid International Airport,36.083361,-115.151817,LAS,10.6,0.0,18.9
2019,10,29,2019-10-29,AA,"Houston, TX","Dallas/Fort Worth, TX",500,452.0,-8.0,0.0,20.0,512.0,554.0,11.0,615,605.0,-10.0,0.0,75.0,73.0,42.0,247.0,1,0.0,0.0,0.0,0.0,0.0,5,0,"(15.999, 305.0]",1,Houston,TX,medium_airport,William P Hobby Airport,29.645399,-95.2789,HOU,21.9,13.1,21.7
2019,12,16,2019-12-16,AA,"New York, NY","Atlanta, GA",940,935.0,-5.0,0.0,25.0,1000.0,1207.0,8.0,1232,1215.0,-17.0,0.0,172.0,160.0,127.0,762.0,4,0.0,0.0,0.0,0.0,0.0,9,0,"(507.0, 762.0]",0,New York,NY,large_airport,John F Kennedy International Airport,40.639447,-73.779317,JFK,1.15,2.6,18.9
2019,10,27,2019-10-27,DL,"Hartford, CT","Detroit, MI",1310,1739.0,269.0,269.0,8.0,1747.0,1920.0,6.0,1509,1926.0,257.0,257.0,119.0,107.0,93.0,549.0,3,257.0,0.0,0.0,0.0,0.0,13,1,"(507.0, 762.0]",6,Hartford,CT,large_airport,Bradley International Airport,41.93851,-72.688066,BDL,9.3,42.1,16.9
2019,10,20,2019-10-20,AA,"Asheville, NC","Dallas/Fort Worth, TX",1606,1600.0,-6.0,0.0,19.0,1619.0,1734.0,11.0,1746,1745.0,-1.0,0.0,160.0,165.0,135.0,848.0,4,0.0,0.0,0.0,0.0,0.0,16,0,"(762.0, 1107.0]",6,Asheville,NC,medium_airport,Asheville Regional Airport,35.436199,-82.541801,AVL,14.75,1.6,26.6
2019,1,21,2019-01-21,NK,"Orlando, FL","Greensboro/High Point, NC",1140,1224.0,44.0,44.0,17.0,1241.0,1400.0,7.0,1317,1407.0,50.0,50.0,97.0,103.0,79.0,535.0,3,0.0,0.0,6.0,0.0,44.0,11,1,"(507.0, 762.0]",0,Orlando,FL,large_airport,Orlando International Airport,28.429399490356445,-81.30899810791016,MCO,9.25,0.0,19.5
2019,11,13,2019-11-13,DL,"New York, NY","Syracuse, NY",1529,1526.0,-3.0,0.0,21.0,1547.0,1630.0,6.0,1647,1636.0,-11.0,0.0,78.0,70.0,43.0,198.0,1,0.0,0.0,0.0,0.0,0.0,15,0,"(15.999, 305.0]",2,New York,NY,large_airport,John F Kennedy International Airport,40.639447,-73.779317,JFK,-1.7999999999999998,0.0,28.8
2019,1,18,2019-01-18,F9,"Fort Myers, FL","Cincinnati, OH",2204,2153.0,-11.0,0.0,12.0,2205.0,16.0,7.0,33,23.0,-10.0,0.0,149.0,150.0,131.0,879.0,4,0.0,0.0,0.0,0.0,0.0,22,0,"(762.0, 1107.0]",4,Fort Myers,FL,large_airport,Southwest Florida International Airport,26.53619956970215,-81.75520324707031,RSW,17.35,0.0,11.4
2019,12,13,2019-12-13,AA,"Portland, OR","Phoenix, AZ",837,833.0,-4.0,0.0,16.0,849.0,1143.0,5.0,1209,1148.0,-21.0,0.0,152.0,135.0,114.0,1009.0,5,0.0,0.0,0.0,0.0,0.0,8,0,"(762.0, 1107.0]",4,Portland,OR,large_airport,Portland International Airport,45.588699,-122.598,PDX,5.75,6.9,11.8
2019,1,31,2019-01-31,AS,"Seattle, WA","San Jose, CA",1430,1425.0,-5.0,0.0,12.0,1437.0,1618.0,15.0,1640,1633.0,-7.0,0.0,130.0,128.0,101.0,696.0,3,0.0,0.0,0.0,0.0,0.0,14,0,"(507.0, 762.0]",3,Seattle,WA,large_airport,Seattle–Tacoma International Airport,47.447943,-122.310276,SEA,5.1000000000000005,0.0,11.2
2019,12,19,2019-12-19,B6,"New York, NY","Portland, OR",2130,2251.0,81.0,81.0,37.0,2328.0,217.0,5.0,54,222.0,88.0,88.0,384.0,391.0,349.0,2454.0,10,28.0,0.0,7.0,0.0,53.0,21,1,"(1107.0, 5095.0]",3,New York,NY,large_airport,John F Kennedy International Airport,40.639447,-73.779317,JFK,-5.6,0.0,35.8
